one_day_volume,one_day_change,one_day_sales,one_day_average_price,seven_day_volume,seven_day_change,seven_day_sales,seven_day_average_price,thirty_day_volume,thirty_day_change,thirty_day_sales,thirty_day_average_price,total_volume,total_sales,total_supply,count,num_owners,average_price,num_reports,market_cap,floor_price,collection
1399.0891399633722,4.089682641747066,1890.0,0.7402588042134245,2843.013955435273,10.354215490159973,8029.0,0.35409315673624026,3093.406768386489,93738.59904201482,15723.0,0.19674405446711754,3096.32065838648,15789.0,10000.0,10000.0,2939,0.19610619155022357,1,3540.931567362403,0.935,rareapepeyachtclub
526.403,0.0,6.0,87.73383333333334,2725.1797100000003,0.08130467006036944,31.0,87.90902290322582,13315.722787360004,-0.6488857498028464,138.0,96.49074483594205,646610.9304715367,26901.0,10000.0,10000.0,6443,24.03668750126526,1,879090.2290322582,84.4737,boredapeyachtclub
355.08275663899997,-0.05063778129332485,518.0,0.6854879471795366,2689.2200414341123,0.0,5158.0,0.5213687556095603,2689.2200414341123,0.0,5158.0,0.5213687556095603,2689.2200414341123,5158.0,12130.0,12130.0,3453,0.5213687556095603,2,6324.203005543967,0.719,webaverse-genesis-pass
521.7582,2.1900305088683596,36.0,14.493283333333332,2408.983700000001,0.8994998501837226,143.0,16.846039860139868,6226.335623611111,-0.46507236397712115,306.0,20.347502037944807,164122.85149155048,8973.0,10000.0,10000.0,6581,18.2907446218155,1,168460.3986013987,14.5,proof-moonbirds
186.136691999,-0.4085023123000603,59.0,3.1548591864237285,1786.6763559890003,-0.2221749793824637,576.0,3.1018686735920142,14715.398158787235,-0.361026043726166,3067.0,4.7979778802697215,331649.69774150645,42548.0,100000.0,100000.0,34717,7.794718852625421,1,310186.8673592014,2.079,otherdeed
196.5216009,-0.0569754509465197,12.0,16.376800075000002,1780.4069008999998,-0.11710449635752479,106.0,16.796291517924526,9322.651356899993,-0.5188001036961731,495.0,18.83363910484847,439327.60362153396,33852.0,19425.0,19425.0,12949,12.977892107454034,1,326267.9627356839,16.0,mutant-ape-yacht-club
152.93848999999997,-0.019870096578419767,110.0,1.3903499090909088,1723.4117576888991,-0.28203074714700666,1085.0,1.588397933353824,9937.5562296746,0.0,10944.0,0.908036936191027,9937.5562296746,10944.0,9999.0,9999.0,4918,0.908036936191027,4,15882.390935604886,1.31,thepotatoz
48.8,0.6827586206896551,2.0,24.4,1505.6994299999003,0.0,54.0,27.88332277777593,1505.6994299999003,0.0,54.0,27.88332277777593,1505.6994299999003,54.0,250.0,250.0,185,27.88332277777593,1,6970.830694443983,28.0,nftiff
166.65020000000007,-0.049949832394590506,50.0,3.333004000000001,1379.1491999999996,-0.08632172848962678,354.0,3.895901694915253,4128.37091709284,0.0,1713.0,2.4100238862188204,4128.37091709284,1713.0,700.0,700.0,419,2.4100238862188204,1,2727.131186440677,0.7,ladyapeclub5668
82.7568999999,-0.8786723531252386,24.0,3.4482041666625,1332.658569953605,4.13042674344431,362.0,3.681377265065207,2249.8112326983623,5.956192914213757,751.0,2.9957539716356356,9431.94341064007,9567.0,5200.0,5200.0,1760,0.985883078356859,1,19143.161778339076,3.3,cryptodickbutts-s3
